[INFO ] 2022-03-08 14:11:44.777 [main] d.b.BFTMapServerMP - Initializing BFTMapServerMP
[INFO ] 2022-03-08 14:11:44.779 [main] d.b.BFTMapServerMP - Replica in parallel execution model.
[INFO ] 2022-03-08 14:11:45.940 [main] d.b.BFTMapServerMP - Number of tables = 16
[INFO ] 2022-03-08 14:11:45.941 [main] d.b.BFTMapServerMP - Table 0 has size of 61360 entries
[INFO ] 2022-03-08 14:11:45.941 [main] d.b.BFTMapServerMP - Table 1 has size of 61360 entries
[INFO ] 2022-03-08 14:11:45.941 [main] d.b.BFTMapServerMP - Table 2 has size of 61360 entries
[INFO ] 2022-03-08 14:11:45.941 [main] d.b.BFTMapServerMP - Table 3 has size of 61360 entries
[INFO ] 2022-03-08 14:11:45.941 [main] d.b.BFTMapServerMP - Table 4 has size of 61360 entries
[INFO ] 2022-03-08 14:11:45.941 [main] d.b.BFTMapServerMP - Table 5 has size of 61360 entries
[INFO ] 2022-03-08 14:11:45.941 [main] d.b.BFTMapServerMP - Table 6 has size of 61360 entries
[INFO ] 2022-03-08 14:11:45.942 [main] d.b.BFTMapServerMP - Table 7 has size of 61360 entries
[INFO ] 2022-03-08 14:11:45.942 [main] d.b.BFTMapServerMP - Table 8 has size of 61360 entries
[INFO ] 2022-03-08 14:11:45.942 [main] d.b.BFTMapServerMP - Table 9 has size of 61360 entries
[INFO ] 2022-03-08 14:11:45.942 [main] d.b.BFTMapServerMP - Table 10 has size of 61360 entries
[INFO ] 2022-03-08 14:11:45.942 [main] d.b.BFTMapServerMP - Table 11 has size of 61360 entries
[INFO ] 2022-03-08 14:11:45.942 [main] d.b.BFTMapServerMP - Table 12 has size of 61360 entries
[INFO ] 2022-03-08 14:11:45.942 [main] d.b.BFTMapServerMP - Table 13 has size of 61360 entries
[INFO ] 2022-03-08 14:11:45.942 [main] d.b.BFTMapServerMP - Table 14 has size of 61360 entries
[INFO ] 2022-03-08 14:11:45.942 [main] d.b.BFTMapServerMP - Table 15 has size of 61360 entries
[INFO ] 2022-03-08 14:11:46.176 [main] p.ParallelServiceReplica - MULTI PARTITION WITH 16 THREADS
[INFO ] 2022-03-08 14:11:46.199 [main] p.EarlySchedulerMapping - Generated hash 1523 for op 0#
[INFO ] 2022-03-08 14:11:46.199 [main] p.EarlySchedulerMapping - Generated hash 1554 for op 1#
[INFO ] 2022-03-08 14:11:46.199 [main] p.EarlySchedulerMapping - Generated hash 1585 for op 2#
[INFO ] 2022-03-08 14:11:46.199 [main] p.EarlySchedulerMapping - Generated hash 1616 for op 3#
[INFO ] 2022-03-08 14:11:46.199 [main] p.EarlySchedulerMapping - Generated hash 1647 for op 4#
[INFO ] 2022-03-08 14:11:46.199 [main] p.EarlySchedulerMapping - Generated hash 1678 for op 5#
[INFO ] 2022-03-08 14:11:46.199 [main] p.EarlySchedulerMapping - Generated hash 1709 for op 6#
[INFO ] 2022-03-08 14:11:46.199 [main] p.EarlySchedulerMapping - Generated hash 1740 for op 7#
[INFO ] 2022-03-08 14:11:46.199 [main] p.EarlySchedulerMapping - Generated hash 1771 for op 8#
[INFO ] 2022-03-08 14:11:46.200 [main] p.EarlySchedulerMapping - Generated hash 1802 for op 9#
[INFO ] 2022-03-08 14:11:46.200 [main] p.EarlySchedulerMapping - Generated hash 48612 for op 10#
[INFO ] 2022-03-08 14:11:46.200 [main] p.EarlySchedulerMapping - Generated hash 48643 for op 11#
[INFO ] 2022-03-08 14:11:46.200 [main] p.EarlySchedulerMapping - Generated hash 48674 for op 12#
[INFO ] 2022-03-08 14:11:46.200 [main] p.EarlySchedulerMapping - Generated hash 48705 for op 13#
[INFO ] 2022-03-08 14:11:46.200 [main] p.EarlySchedulerMapping - Generated hash 48736 for op 14#
[INFO ] 2022-03-08 14:11:46.200 [main] p.EarlySchedulerMapping - Generated hash 48767 for op 15#
[INFO ] 2022-03-08 14:11:46.200 [main] p.EarlySchedulerMapping - Generated hash 1465157 for op 0#1#
[INFO ] 2022-03-08 14:11:46.200 [main] p.EarlySchedulerMapping - Generated hash 1465188 for op 0#2#
[INFO ] 2022-03-08 14:11:46.200 [main] p.EarlySchedulerMapping - Generated hash 1465219 for op 0#3#
[INFO ] 2022-03-08 14:11:46.200 [main] p.EarlySchedulerMapping - Generated hash 1465250 for op 0#4#
[INFO ] 2022-03-08 14:11:46.201 [main] p.EarlySchedulerMapping - Generated hash 1465281 for op 0#5#
[INFO ] 2022-03-08 14:11:46.201 [main] p.EarlySchedulerMapping - Generated hash 1465312 for op 0#6#
[INFO ] 2022-03-08 14:11:46.201 [main] p.EarlySchedulerMapping - Generated hash 1465343 for op 0#7#
[INFO ] 2022-03-08 14:11:46.201 [main] p.EarlySchedulerMapping - Generated hash 1465374 for op 0#8#
[INFO ] 2022-03-08 14:11:46.201 [main] p.EarlySchedulerMapping - Generated hash 1465405 for op 0#9#
[INFO ] 2022-03-08 14:11:46.201 [main] p.EarlySchedulerMapping - Generated hash 45420305 for op 0#10#
[INFO ] 2022-03-08 14:11:46.201 [main] p.EarlySchedulerMapping - Generated hash 45420336 for op 0#11#
[INFO ] 2022-03-08 14:11:46.201 [main] p.EarlySchedulerMapping - Generated hash 45420367 for op 0#12#
[INFO ] 2022-03-08 14:11:46.201 [main] p.EarlySchedulerMapping - Generated hash 45420398 for op 0#13#
[INFO ] 2022-03-08 14:11:46.201 [main] p.EarlySchedulerMapping - Generated hash 45420429 for op 0#14#
[INFO ] 2022-03-08 14:11:46.201 [main] p.EarlySchedulerMapping - Generated hash 45420460 for op 0#15#
[INFO ] 2022-03-08 14:11:46.202 [main] p.EarlySchedulerMapping - Generated hash 1494979 for op 1#2#
[INFO ] 2022-03-08 14:11:46.202 [main] p.EarlySchedulerMapping - Generated hash 1495010 for op 1#3#
[INFO ] 2022-03-08 14:11:46.202 [main] p.EarlySchedulerMapping - Generated hash 1495041 for op 1#4#
[INFO ] 2022-03-08 14:11:46.202 [main] p.EarlySchedulerMapping - Generated hash 1495072 for op 1#5#
[INFO ] 2022-03-08 14:11:46.202 [main] p.EarlySchedulerMapping - Generated hash 1495103 for op 1#6#
[INFO ] 2022-03-08 14:11:46.202 [main] p.EarlySchedulerMapping - Generated hash 1495134 for op 1#7#
